"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
8.551168362E1	-1.567091217E0	3.270548859E0	9.150172119E0	9.842657900E0
8.552166163E1	-1.511407013E0	3.220253448E0	9.153016205E0	9.819984169E0
8.553163963E1	-1.397344208E0	3.155438232E0	9.100475464E0	9.732831805E0
8.554161762E1	-1.290316772E0	3.097359009E0	9.059460754E0	9.660868458E0
8.555159563E1	-1.240320740E0	3.085982666E0	9.091194763E0	9.680470380E0
8.556157363E1	-1.239721985E0	3.095113678E0	9.064699860E0	9.658437908E0
8.557155163E1	-1.265917511E0	3.097957764E0	9.049132233E0	9.648144050E0
8.558152962E1	-1.288520508E0	3.134032745E0	9.055718536E0	9.668944335E0
8.559150763E1	-1.320553894E0	3.173849945E0	9.021140442E0	9.653919460E0
8.560148563E1	-1.381177826E0	3.239263916E0	8.971294098E0	9.637665729E0
8.561146362E1	-1.481020203E0	3.337010651E0	8.972940674E0	9.687245494E0
8.562144163E1	-1.591041412E0	3.403622131E0	9.058113556E0	9.806399828E0
8.563141963E1	-1.547481995E0	3.376229095E0	9.116791534E0	9.844262863E0
8.564139763E1	-1.471140747E0	3.274740143E0	9.159003754E0	9.837455355E0
8.565137462E1	-1.398990784E0	3.173849945E0	9.236692200E0	9.866457393E0
8.566135162E1	-1.334624634E0	3.125650177E0	9.304800568E0	9.906070136E0
8.567132963E1	-1.306632843E0	3.088078308E0	9.311536560E0	9.896879818E0
8.568130663E1	-1.208586731E0	3.029250641E0	9.292376404E0	9.848111523E0
8.569128463E1	-1.122515717E0	2.892734528E0	9.168434143E0	9.679263361E0
8.570126162E1	-1.222058716E0	3.090473328E0	9.279802551E0	9.856936050E0
8.571123963E1	-1.361867981E0	3.118465118E0	9.267378387E0	9.872376171E0
8.572121663E1	-1.409019928E0	3.132086792E0	9.288484497E0	9.903092905E0
8.573119463E1	-1.380429382E0	3.166814575E0	9.295370178E0	9.916562236E0
8.574117163E1	-1.332379303E0	3.146606598E0	9.245972900E0	9.857199529E0
8.575114962E1	-1.310225372E0	3.116369476E0	9.129814453E0	9.735602764E0
8.576112663E1	-1.269060974E0	3.058589630E0	9.105564880E0	9.689003977E0
8.577110463E1	-1.244062958E0	3.059188385E0	9.076375580E0	9.658515408E0
8.578108163E1	-1.204395447E0	3.044967957E0	9.012458496E0	9.588889737E0
8.579105962E1	-1.227597198E0	3.063229980E0	9.001680908E0	9.587524809E0
8.580103662E1	-1.294208679E0	3.133284302E0	9.016649780E0	9.632882221E0
8.581101363E1	-1.369053040E0	3.183130646E0	9.023685150E0	9.666101625E0
8.582099163E1	-1.449435883E0	3.204685822E0	9.080417175E0	9.737805280E0
8.583096863E1	-1.485211487E0	3.230581970E0	9.145980835E0	9.812822146E0
8.584094662E1	-1.502276001E0	3.262914734E0	9.145382080E0	9.825551340E0
8.585092362E1	-1.519490204E0	3.282224579E0	9.126371613E0	9.816950009E0
8.586089962E1	-1.523232422E0	3.305725708E0	9.119934998E0	9.819433478E0
8.587087663E1	-1.493594055E0	3.287014618E0	9.077273712E0	9.768939878E0
8.588085463E1	-1.445843353E0	3.258873138E0	9.037905579E0	9.715680850E0
8.589083163E1	-1.403780823E0	3.265010376E0	9.024283905E0	9.698896502E0
8.590080862E1	-1.363514557E0	3.242557068E0	9.050479431E0	9.710021947E0
8.591078562E1	-1.323996735E0	3.152444458E0	9.085506592E0	9.707589992E0
8.592076229E1	-1.309027863E0	3.137625275E0	9.126371613E0	9.739040257E0
8.593073929E1	-1.325942688E0	3.173400879E0	9.144334259E0	9.769720886E0
8.594071629E1	-1.330433350E0	3.143612823E0	9.158704376E0	9.774160851E0
8.595069329E1	-1.356479187E0	3.154390411E0	9.194629669E0	9.814857585E0
8.596067029E1	-1.375639343E0	3.168610840E0	9.178612976E0	9.807110401E0
8.597064729E1	-1.391955414E0	3.154989166E0	9.179810486E0	9.806141803E0
8.598062529E1	-1.399140472E0	3.144211578E0	9.196575623E0	9.819402410E0
8.599060229E1	-1.377136230E0	3.108885040E0	9.150022430E0	9.761382119E0
8.600057929E1	-1.452130280E0	3.205284576E0	9.164093170E0	9.816472645E0
8.601055629E1	-1.483265533E0	3.180286560E0	9.257798309E0	9.900562044E0
8.602053329E1	-1.439107361E0	3.082988892E0	9.196425934E0	9.805615761E0
8.603051129E1	-1.361718292E0	3.064577179E0	9.156009979E0	9.750816824E0
8.604048829E1	-1.334924011E0	3.062481537E0	9.084758148E0	9.679547814E0
8.605046529E1	-1.303190002E0	3.047512665E0	9.063202972E0	9.650247963E0
8.606044329E1	-1.265019379E0	3.079396362E0	8.988358612E0	9.585068937E0
8.607042029E1	-1.305734711E0	3.140768738E0	9.003776550E0	9.624830573E0
8.608039829E1	-1.361119537E0	3.157234497E0	9.019194489E0	9.652287050E0
8.609037629E1	-1.372795258E0	3.191513214E0	9.034163361E0	9.679175122E0
8.610035429E1	-1.409019928E0	3.166814575E0	9.112300873E0	9.749260429E0
8.611033229E1	-1.428329773E0	3.177592163E0	9.185648346E0	9.824121000E0
8.612031129E1	-1.407523041E0	3.182980957E0	9.212592316E0	9.848063061E0
8.613028929E1	-1.361568604E0	3.151546326E0	9.181457062E0	9.802309273E0
8.614026629E1	-1.333876190E0	3.135529633E0	9.124725037E0	9.740193980E0
8.615024429E1	-1.288819885E0	3.106490021E0	9.094787292E0	9.696725883E0
8.616022229E1	-1.277443542E0	3.092568970E0	9.089548187E0	9.685852109E0
8.617020029E1	-1.287921753E0	3.091970215E0	9.122479706E0	9.717955455E0
8.618017829E1	-1.249751129E0	3.083887024E0	9.092392273E0	9.682139965E0
8.619015529E1	-1.220112762E0	3.082390137E0	9.072932739E0	9.659602093E0
8.620013329E1	-1.309626617E0	3.103496246E0	9.272767181E0	9.865648586E0
8.621011129E1	-1.354383545E0	3.060834961E0	9.351054382E0	9.932033201E0
8.622008929E1	-1.403032379E0	3.144211578E0	9.369466095E0	9.982056963E0
8.623006729E1	-1.422042847E0	3.220552826E0	9.290280762E0	9.934962657E0
8.624004529E1	-1.385369110E0	3.300636292E0	8.762777710E0	9.465712899E0
8.625002229E1	-1.405726776E0	3.287164307E0	8.876541138E0	9.569456595E0
8.626000029E1	-1.384171600E0	3.124003601E0	8.871900787E0	9.507152734E0
8.626997929E1	-1.334325256E0	3.038980408E0	8.939560089E0	9.535804129E0
8.627995729E1	-1.288221130E0	2.984793091E0	8.937015381E0	9.509928885E0
8.628993529E1	-1.280437317E0	2.975811768E0	8.840466156E0	9.415350087E0
8.629991329E1	-1.308578796E0	2.995121613E0	8.910819855E0	9.491356195E0
8.630989129E1	-1.375789032E0	2.981499939E0	9.032965851E0	9.611275119E0
8.631987029E1	-1.480421448E0	3.042273560E0	9.251511383E0	9.850763369E0
8.632984829E1	-1.564396820E0	3.060385895E0	9.479337616E0	1.008321084E1
8.633982629E1	-1.582060089E0	3.074756012E0	9.604327698E0	1.020784743E1
8.634980429E1	-1.479523315E0	3.114872589E0	9.437873840E0	1.004812834E1
8.635978229E1	-1.419049072E0	3.128194885E0	9.445058899E0	1.005029557E1
8.636975929E1	-1.256636810E0	3.078947296E0	9.278006287E0	9.855985652E0
8.637973729E1	-1.150208130E0	3.093766479E0	9.087153168E0	9.668025779E0
8.638971529E1	-1.156345367E0	3.060086517E0	9.123377838E0	9.692125014E0
8.639969329E1	-1.203946381E0	3.008294220E0	9.160500641E0	9.716691463E0
8.640967229E1	-1.243613892E0	2.999462585E0	9.203910370E0	9.759883063E0
8.641965029E1	-1.265618134E0	2.994822235E0	9.179361420E0	9.738142818E0
8.642962829E1	-1.296603699E0	3.009192352E0	9.183852081E0	9.750874772E0
8.643960529E1	-1.368903351E0	3.033292236E0	9.257798309E0	9.837763349E0
8.644958329E1	-1.416055298E0	3.056194611E0	9.268725586E0	9.861785441E0
8.645956029E1	-1.381626892E0	3.046614532E0	9.253157959E0	9.839292921E0
8.646953729E1	-1.321302338E0	3.036884766E0	9.208251343E0	9.785724385E0
8.647951529E1	-1.264869690E0	3.032394104E0	9.168583832E0	9.739519435E0
8.648949329E1	-1.206191711E0	2.986739044E0	9.140142975E0	9.691115630E0
8.649947129E1	-1.180744629E0	2.956202545E0	9.149573364E0	9.687516922E0
8.650945029E1	-1.174158325E0	2.937491455E0	9.148824921E0	9.680315142E0
8.651942829E1	-1.192420349E0	2.950813751E0	9.182055817E0	9.717989355E0
8.652940529E1	-1.265318756E0	3.001707916E0	9.275311890E0	9.830701532E0
8.653938329E1	-1.281934204E0	2.971770172E0	9.291777649E0	9.839304098E0
8.654936029E1	-1.256936188E0	2.912493439E0	9.310488739E0	9.836041235E0
8.655933729E1	-1.256786499E0	2.865341492E0	9.375303955E0	9.883623749E0
8.656931429E1	-1.279688873E0	2.884501648E0	9.364077301E0	9.881492654E0
8.657929229E1	-1.341510315E0	2.989583130E0	9.296118622E0	9.856727583E0
8.658926929E1	-1.428479462E0	3.055146790E0	9.254804535E0	9.850171697E0
8.659924729E1	-1.472038879E0	3.143014069E0	9.230405273E0	9.861329394E0
8.660922429E1	-1.448986816E0	3.176244965E0	9.187743988E0	9.828669007E0
8.661920129E1	-1.405277710E0	3.119512939E0	9.153016205E0	9.771584931E0
8.662917929E1	-1.365460510E0	3.095862122E0	9.135352936E0	9.741843662E0
8.663915729E1	-1.355431366E0	3.136727142E0	9.118587799E0	9.737807495E0
8.664913429E1	-1.395098877E0	3.187172241E0	9.091344452E0	9.734316191E0
8.665911229E1	-1.432221680E0	3.219355316E0	9.089847565E0	9.748888980E0
8.666908929E1	-1.469344482E0	3.270997925E0	9.082512817E0	9.764754974E0
8.667906729E1	-1.503024445E0	3.315754852E0	9.069040833E0	9.772451808E0
8.668904529E1	-1.508113861E0	3.312761078E0	9.033714294E0	9.739444919E0
8.669902229E1	-1.516346741E0	3.297343140E0	9.072483673E0	9.771475795E0
8.670900029E1	-1.531165924E0	3.241209869E0	9.196575623E0	9.870507266E0
8.671897829E1	-1.460662537E0	3.142565002E0	9.252409515E0	9.880097757E0
8.672895529E1	-1.381626892E0	3.103496246E0	9.244925079E0	9.849325944E0
8.673893329E1	-1.326990509E0	3.066523132E0	9.186845856E0	9.775612754E0
8.674891129E1	-1.315015411E0	3.051254883E0	9.084309082E0	9.672853425E0
8.675888829E1	-1.308279419E0	3.087180176E0	9.003028107E0	9.607121919E0
8.676886629E1	-1.277443542E0	3.104394379E0	8.940607910E0	9.550057396E0
8.677884429E1	-1.254092102E0	3.090623016E0	8.828790436E0	9.437808972E0
8.678882229E1	-1.247655487E0	3.089275818E0	8.746611328E0	9.359673019E0
8.679879929E1	-1.278042297E0	3.129841461E0	8.684490509E0	9.319317308E0
8.680877729E1	-1.324595490E0	3.180136871E0	8.697962494E0	9.355339399E0
8.681875429E1	-1.391057281E0	3.212619324E0	8.741072845E0	9.416067001E0
8.682873229E1	-1.428479462E0	3.218756561E0	8.844956818E0	9.520200023E0
8.683871029E1	-1.432820435E0	3.098257141E0	9.029223633E0	9.652929665E0
8.684868829E1	-1.402433624E0	2.954855347E0	9.127868500E0	9.696183452E0
8.685866529E1	-1.362167358E0	2.915187836E0	9.173673248E0	9.721630568E0
8.686864229E1	-1.377585297E0	2.952610016E0	9.171427917E0	9.732971653E0
8.687862029E1	-1.413510590E0	2.962788849E0	9.149423676E0	9.720498112E0
8.688859729E1	-1.451531525E0	3.007845154E0	9.088650055E0	9.682852682E0
8.689857429E1	-1.507515106E0	3.083887024E0	8.891809387E0	9.531381597E0
8.690855129E1	-1.484313354E0	3.173550568E0	8.661438446E0	9.343186036E0
8.691852837E1	-1.334175568E0	3.090024261E0	8.626261597E0	9.259625452E0
8.692850637E1	-1.254840546E0	2.703078918E0	8.874445496E0	9.361465873E0
8.693848438E1	-1.193468170E0	2.325563965E0	9.186845856E0	9.551478985E0
8.694846138E1	-1.156345367E0	2.070644073E0	9.464069366E0	9.756705923E0
8.695843937E1	-1.121018829E0	1.978884888E0	9.655970306E0	9.920203182E0
8.696841637E1	-1.067280579E0	1.918710022E0	9.737400970E0	9.981859228E0
8.697839338E1	-1.060394897E0	1.889071655E0	9.803563385E0	1.004006395E1
8.698837138E1	-1.084195404E0	1.855391693E0	9.908794556E0	1.013914038E1
8.699834938E1	-1.131646729E0	1.841470642E0	9.963580627E0	1.019532135E1
8.700832737E1	-1.264420624E0	1.971400452E0	9.907147980E0	1.018021416E1
8.701830538E1	-1.325343933E0	2.134561157E0	9.917476501E0	1.023079802E1
8.702828238E1	-1.313219147E0	2.134561157E0	9.890083466E0	1.020267841E1
8.703826038E1	-1.260977783E0	2.102827148E0	9.770033112E0	1.007300819E1
8.704823737E1	-1.179696808E0	2.104324036E0	9.764195251E0	1.005780160E1
8.705821538E1	-1.049467621E0	1.993105316E0	9.755812683E0	1.001247882E1
8.706819238E1	-9.264234924E-1	1.857637024E0	9.703870697E0	9.923415859E0
8.707817038E1	-8.569679260E-1	1.826651459E0	9.653425598E0	9.862032010E0
8.708814738E1	-8.659492493E-1	1.898052979E0	9.621691589E0	9.845274108E0
8.709812537E1	-9.249266052E-1	1.968556366E0	9.557475128E0	9.801838308E0
8.710810238E1	-1.002615051E0	2.050286407E0	9.483079834E0	9.753856388E0
8.711808038E1	-1.089584198E0	2.109563141E0	9.504036255E0	9.796129619E0
8.712805738E1	-1.121617584E0	2.067350922E0	9.583820343E0	9.868210486E0
8.713803537E1	-1.097817078E0	2.021396484E0	9.607022095E0	9.878568703E0
8.714801338E1	-1.075214081E0	2.016007690E0	9.565857697E0	9.834938017E0
8.715799038E1	-1.113833771E0	2.060764618E0	9.535171509E0	9.818700127E0
8.716796838E1	-1.135239258E0	2.100282440E0	9.488318939E0	9.784076389E0
8.717794538E1	-1.152603149E0	2.164498901E0	9.410331116E0	9.724601854E0
8.718792337E1	-1.173110504E0	2.200573883E0	9.414372711E0	9.739051659E0
8.719790138E1	-1.150956573E0	2.165696411E0	9.461374969E0	9.774075828E0
8.720787938E1	-1.163979492E0	2.180216217E0	9.507628784E0	9.823604029E0
8.721785737E1	-1.165925446E0	2.172881470E0	9.493258667E0	9.808300370E0
8.722783538E1	-1.151854706E0	2.140997772E0	9.467362518E0	9.774538034E0
8.723781338E1	-1.176403656E0	2.161954193E0	9.481732635E0	9.795980056E0
8.724779138E1	-1.234333191E0	2.239642639E0	9.488468628E0	9.827034877E0
8.725776937E1	-1.289568329E0	2.320923615E0	9.425000610E0	9.791849131E0
8.726774738E1	-1.292113037E0	2.367177429E0	9.322463837E0	9.704711076E0
8.727772538E1	-1.248104553E0	2.395019531E0	9.227411499E0	9.614520607E0
8.728770238E1	-1.230291595E0	2.392175446E0	9.186696167E0	9.572434760E0
8.729768037E1	-1.220561829E0	2.355202332E0	9.239386597E0	9.612648640E0
8.730765838E1	-1.241368561E0	2.284698944E0	9.334738312E0	9.690107560E0
8.731763638E1	-1.232536926E0	2.211201782E0	9.435628510E0	9.769321674E0
8.732761338E1	-1.165476379E0	2.132315826E0	9.502389679E0	9.808186152E0
8.733759137E1	-1.112486572E0	2.071392517E0	9.544302521E0	9.829649228E0
8.734757038E1	-1.103654938E0	2.021396484E0	9.535919952E0	9.810090076E0
8.735754738E1	-1.060694275E0	2.029629364E0	9.528734894E0	9.800064101E0
8.736752537E1	-1.065334625E0	2.020947418E0	9.517807617E0	9.788147331E0
8.737750237E1	-1.090482330E0	2.033970337E0	9.527537384E0	9.803068685E0
8.738748038E1	-1.164578247E0	2.109263763E0	9.487869873E0	9.789019912E0
8.739745838E1	-1.226848755E0	2.228116608E0	9.453441467E0	9.789648465E0
8.740743637E1	-1.238374786E0	2.267634430E0	9.478738861E0	9.824572684E0
8.741741337E1	-1.170715485E0	2.214644623E0	9.479936371E0	9.805326060E0
8.742739138E1	-1.078956299E0	2.173330536E0	9.404493256E0	9.712466510E0
8.743737038E1	-1.021775208E0	2.183060303E0	9.327403564E0	9.633806834E0
8.744734837E1	-1.021326141E0	2.194586334E0	9.281598816E0	9.592048418E0
8.745732638E1	-1.028062134E0	2.227368164E0	9.258846130E0	9.578325133E0
8.746730438E1	-1.088985443E0	2.286944275E0	9.246122589E0	9.586802718E0
8.747728237E1	-1.170565796E0	2.342029724E0	9.285191345E0	9.647284894E0
8.748726037E1	-1.201102295E0	2.311942291E0	9.370064850E0	9.725525136E0
8.749723938E1	-1.206940155E0	2.276166687E0	9.415869598E0	9.761979288E0
8.750721638E1	-1.226100311E0	2.273771667E0	9.420060883E0	9.767850664E0
8.751719337E1	-1.262774048E0	2.336790619E0	9.468859406E0	9.834352400E0
8.752717238E1	-1.308429108E0	2.351160736E0	9.491612091E0	9.865629408E0
8.753714938E1	-1.299148407E0	2.317181396E0	9.469009094E0	9.834594523E0
8.754712738E1	-1.271455994E0	2.327809296E0	9.439969482E0	9.805524988E0
8.755710537E1	-1.254092102E0	2.338137817E0	9.400451660E0	9.767708373E0
8.756708338E1	-1.220711517E0	2.337688751E0	9.306596832E0	9.673038297E0
8.757706138E1	-1.201401672E0	2.389331360E0	9.244326324E0	9.623400621E0
8.758703937E1	-1.215921478E0	2.416874084E0	9.196875000E0	9.586566390E0
8.759701637E1	-1.226848755E0	2.396815796E0	9.201066284E0	9.586944487E0
8.760699438E1	-1.252445526E0	2.403252411E0	9.268875275E0	9.656929678E0
8.761697238E1	-1.241518250E0	2.393822021E0	9.291478271E0	9.674880873E0
8.762694938E1	-1.277443542E0	2.407294006E0	9.385931854E0	9.773568602E0
8.763692737E1	-1.295256500E0	2.376308441E0	9.441316681E0	9.821557508E0
8.764690638E1	-1.240470428E0	2.332299957E0	9.455088043E0	9.817182889E0
8.765688438E1	-1.189725952E0	2.288291473E0	9.470505981E0	9.815406729E0
8.766686237E1	-1.166524200E0	2.211501160E0	9.465266876E0	9.789933254E0
8.767683937E1	-1.171164551E0	2.202669525E0	9.538913727E0	9.859728928E0
8.768681738E1	-1.181942139E0	2.233954468E0	9.532477112E0	9.861828414E0
8.769679538E1	-1.208736420E0	2.292333069E0	9.498048706E0	9.845240670E0
8.770677237E1	-1.303639069E0	2.412832489E0	9.491612091E0	9.879875279E0
8.771675037E1	-1.373693390E0	2.503244476E0	9.435029755E0	9.857639317E0
8.772672838E1	-1.415905609E0	2.543361053E0	9.380543060E0	9.821815629E0
8.773670538E1	-1.392554169E0	2.539918213E0	9.332492981E0	9.771684444E0
8.774668337E1	-1.363963623E0	2.520608368E0	9.325607300E0	9.756065540E0
8.775666037E1	-1.339115295E0	2.495460663E0	9.327702942E0	9.748158588E0
8.776663838E1	-1.327888641E0	2.462379456E0	9.359586639E0	9.768749300E0
8.777661638E1	-1.338366852E0	2.464774475E0	9.352251892E0	9.763757192E0
8.778659437E1	-1.395398254E0	2.534529419E0	9.332193604E0	9.770404962E0
8.779657237E1	-1.442250824E0	2.575693817E0	9.313482513E0	9.770119887E0
8.780655038E1	-1.490001526E0	2.590363312E0	9.319170685E0	9.786573910E0
8.781652838E1	-1.512005768E0	2.585423584E0	9.349856873E0	9.817861279E0
8.782650737E1	-1.447489929E0	2.521805878E0	9.349108429E0	9.790840638E0
8.783648438E1	-1.361568604E0	2.443967743E0	9.361233215E0	9.770339539E0
8.784646238E1	-1.279090118E0	2.361189880E0	9.402696991E0	9.778650208E0
8.785643938E1	-1.198856964E0	2.304308167E0	9.404044189E0	9.756184770E0
8.786641637E1	-1.180145874E0	2.265838165E0	9.387877808E0	9.729286541E0
8.787639437E1	-1.164129181E0	2.243534546E0	9.373956757E0	9.708743960E0
8.788637138E1	-1.132694550E0	2.256557465E0	9.384135590E0	9.717872673E0
8.789635038E1	-1.135688324E0	2.243684235E0	9.397308197E0	9.727965268E0
8.790632737E1	-1.144819336E0	2.242935791E0	9.402547302E0	9.733923569E0
8.791630550E1	-1.122815094E0	2.247725830E0	9.434431000E0	9.763271656E0
8.792628350E1	-1.103954315E0	2.207010498E0	9.476942596E0	9.792959279E0
8.793626150E1	-1.143621826E0	2.197280731E0	9.485624542E0	9.803723091E0
8.794623950E1	-1.181792450E0	2.235451355E0	9.485923920E0	9.817159913E0
8.795621750E1	-1.244362335E0	2.301164703E0	9.479038239E0	9.833410524E0
8.796619550E1	-1.292562103E0	2.356848907E0	9.406888275E0	9.783404345E0
8.797617350E1	-1.234333191E0	2.392175446E0	8.580456848E0	8.992792754E0
8.798615150E1	-1.180145874E0	2.662064209E0	8.437653809E0	8.925991930E0
8.799612950E1	-1.311422882E0	2.643053741E0	8.422984314E0	8.924809679E0
8.800610750E1	-1.406475220E0	2.571352844E0	8.850794678E0	9.323443271E0
8.801608550E1	-1.461860046E0	2.558778992E0	9.347910919E0	9.801419452E0
8.802606450E1	-1.542242889E0	2.457739105E0	9.757608948E0	1.017987854E1
8.803604250E1	-1.588945770E0	2.356549530E0	9.950557709E0	1.034851067E1
8.804602050E1	-1.529818726E0	2.377955017E0	9.989776154E0	1.038222727E1
8.805599850E1	-1.387464752E0	2.384990387E0	9.793234863E0	1.017451162E1
8.806597650E1	-1.294657745E0	2.361040192E0	9.593550110E0	9.964278859E0
8.807595450E1	-1.286275177E0	2.379751282E0	9.511520691E0	9.888718109E0
8.808593250E1	-1.321302338E0	2.446811829E0	9.496252441E0	9.895025944E0
8.809591150E1	-1.380429382E0	2.499053192E0	9.493707733E0	9.913694501E0
8.810588950E1	-1.448238373E0	2.548899536E0	9.447004852E0	9.891419711E0
8.811586850E1	-1.478924561E0	2.579286346E0	9.403445435E0	9.862287866E0
8.812584650E1	-1.488804016E0	2.597548370E0	9.411378937E0	9.876125173E0
8.813582550E1	-1.490300903E0	2.571652222E0	9.405241699E0	9.863719550E0
8.814580350E1	-1.457818451E0	2.540067902E0	9.379644928E0	9.826236235E0
8.815578150E1	-1.431024170E0	2.505040741E0	9.333540802E0	9.769239642E0
8.816575950E1	-1.352287903E0	2.428699493E0	9.265133057E0	9.673156380E0
8.817573850E1	-1.248852997E0	2.412832489E0	9.143735504E0	9.538830819E0
8.818571650E1	-1.217717743E0	2.409539337E0	9.107211456E0	9.498948196E0
8.819569450E1	-1.199455719E0	2.383194122E0	9.179660797E0	9.559523032E0
8.820567250E1	-1.165476379E0	2.327360229E0	9.290580139E0	9.648306595E0
8.821565050E1	-1.171014862E0	2.228565674E0	9.437724152E0	9.767723273E0
8.822562850E1	-1.162033539E0	2.155816956E0	9.576036530E0	9.884247281E0
8.823560650E1	-1.167272644E0	2.142344971E0	9.619895325E0	9.924442224E0
8.824558450E1	-1.152603149E0	2.121538239E0	9.567653961E0	9.867594481E0
8.825556250E1	-1.160237274E0	2.111359406E0	9.499844971E0	9.800563430E0
8.826554050E1	-1.154100037E0	2.177970886E0	9.477840729E0	9.793108238E0
8.827551850E1	-1.220711517E0	2.171683960E0	9.364975433E0	9.690671427E0
8.828549650E1	-1.228495331E0	2.316283264E0	9.314829712E0	9.676798102E0
8.829547450E1	-1.259331207E0	2.350861359E0	9.315129089E0	9.689380484E0
8.830545250E1	-1.242416382E0	2.264490967E0	9.236542511E0	9.590893356E0
8.831543050E1	-1.194216614E0	2.313439178E0	9.188043365E0	9.549779842E0
8.832540950E1	-1.212029572E0	2.440674591E0	9.158704376E0	9.555510138E0
8.833538750E1	-1.251397705E0	2.436782684E0	9.237740021E0	9.635338435E0
8.834536550E1	-1.295256500E0	2.298769684E0	9.332043915E0	9.697890239E0
8.835534350E1	-1.255439301E0	2.251018982E0	9.405840454E0	9.752591909E0
8.836532250E1	-1.224453735E0	2.242636414E0	9.442514191E0	9.782115276E0
8.837530050E1	-1.302890625E0	2.253414001E0	9.424701233E0	9.777545294E0
8.838527850E1	-1.406175842E0	2.774779816E0	9.567055206E0	1.006008344E1
8.839525650E1	-1.460662537E0	2.630030823E0	9.429042206E0	9.897344800E0
8.840523550E1	-1.497336273E0	2.429298248E0	9.444310455E0	9.866027867E0
8.841521350E1	-1.339714050E0	2.378104706E0	9.473200378E0	9.858587178E0
8.842519250E1	-1.178050232E0	2.316432953E0	9.489516449E0	9.838932178E0
8.843517050E1	-1.075513458E0	2.154619446E0	9.442214813E0	9.744461747E0
8.844514950E1	-1.024619293E0	2.041005707E0	9.477840729E0	9.749103234E0
8.845512850E1	-1.003213806E0	2.027384033E0	9.484277344E0	9.750294390E0
